hs_code,country,buyer_name,product_desc,city,source
570321,AR,baez,Furniture & Home Decor,plotier,KOTRA_SNS_2025
852359,BR,j&h,ICT,Santa fe,KOTRA_SNS_2025
220210,AR,pilarsa,"Food, Beverage & Agriculture",Gualeguaych,KOTRA_SNS_2025
650610,US,fox,Life & Health,santa fe,KOTRA_SNS_2025
950691,EC,Importadora Nahimtex Cia. Ltda.,"Sports, Toys & Hobbies",Cuenca,KOTRA_SNS_2025
650610,US,jupitere,Life & Health,cabal,KOTRA_SNS_2025
650610,AR,Lostin,Life & Health,cordoba,KOTRA_SNS_2025
853649,US,madax quek.,"Home Appliances, Electrical & Electronic Components",Aguilares,KOTRA_SNS_2025
852359,AR,juanes,ICT,caba,KOTRA_SNS_2025
650610,AR,Playfish,Life & Health,Ro Cuarto,KOTRA_SNS_2025
853649,US,Los Cocos,"Home Appliances, Electrical & Electronic Components",Crdoba,KOTRA_SNS_2025
853649,AR,banes,"Home Appliances, Electrical & Electronic Components",Crdoba,KOTRA_SNS_2025
853649,US,Fibatech,"Home Appliances, Electrical & Electronic Components",Mar del plata,KOTRA_SNS_2025
853649,AR,fox,"Home Appliances, Electrical & Electronic Components",santa fe,KOTRA_SNS_2025
853649,US,fox,"Home Appliances, Electrical & Electronic Components",Mar del plata,KOTRA_SNS_2025
852359,AR,folmer sa,ICT,Miami,KOTRA_SNS_2025
420330,AR,"esters,",Fashion,santa fe,KOTRA_SNS_2025
570321,MX,Nestl,Furniture & Home Decor,Ciudad de Mxico,KOTRA_SNS_2025
650610,AR,kebrlein,Life & Health,buenos aires,KOTRA_SNS_2025
220210,AR,spece,"Food, Beverage & Agriculture",Lujn,KOTRA_SNS_2025
853649,AR,laser,"Home Appliances, Electrical & Electronic Components",Caba,KOTRA_SNS_2025
852359,AR,montero srl,ICT,diamante,KOTRA_SNS_2025
570321,AR,fox,Furniture & Home Decor,santa fe,KOTRA_SNS_2025
853649,AR,micteram,"Home Appliances, Electrical & Electronic Components",pilar,KOTRA_SNS_2025
650610,AR,poler,Life & Health,santa fe,KOTRA_SNS_2025
853649,AR,mostaza,"Home Appliances, Electrical & Electronic Components",bsas,KOTRA_SNS_2025
852359,AR,pollu,ICT,bsas,KOTRA_SNS_2025
570321,AR,Disco,Furniture & Home Decor,Aguilare,KOTRA_SNS_2025
391400,AR,Herbalife,Basic Material,Bovril,KOTRA_SNS_2025
650610,AR,Greinch,Life & Health,Corrientes,KOTRA_SNS_2025
420330,AR,gogo,Fashion,jujuy,KOTRA_SNS_2025
391400,CL,LPC,Basic Material,Valparaso,KOTRA_SNS_2025
853649,AR,SAS,"Home Appliances, Electrical & Electronic Components",Corrientes,KOTRA_SNS_2025
570321,AR,dox,Furniture & Home Decor,Crdoba.,KOTRA_SNS_2025
853649,US,fox,"Home Appliances, Electrical & Electronic Components",santa fe,KOTRA_SNS_2025
853649,AR,ProGamers,"Home Appliances, Electrical & Electronic Components",Concepcin del Uruguay,KOTRA_SNS_2025
852359,AR,poler6,ICT,Bovgd,KOTRA_SNS_2025
650610,AR,torlopez,Life & Health,Buenos aires,KOTRA_SNS_2025
570321,AR,vought,Furniture & Home Decor,Crdoba,KOTRA_SNS_2025
851220,AR,Doa Irmao delivery,Construction Equipment & Material,Santa fe,KOTRA_SNS_2025
852359,AR,lupio,ICT,Crdoba,KOTRA_SNS_2025
841330,EC,Fullembrague,Automotive Parts,Guayaquil,KOTRA_SNS_2025
847989,GT,Multimayoreo,Machinery & Heavy Equipment,Coatepeque,KOTRA_SNS_2025
853649,AR,loker,"Home Appliances, Electrical & Electronic Components",Buenos aires,KOTRA_SNS_2025
220210,AR,fikae,"Food, Beverage & Agriculture",Santa Fe,KOTRA_SNS_2025
650610,US,fower,Life & Health,santa fe,KOTRA_SNS_2025
853649,AR,itv,"Home Appliances, Electrical & Electronic Components",buenos aires,KOTRA_SNS_2025
853649,US,peliaman,"Home Appliances, Electrical & Electronic Components",CABA,KOTRA_SNS_2025
851220,AR,duales,Construction Equipment & Material,Santa fe,KOTRA_SNS_2025
420330,MA,Mediterraneen controle,Fashion,Casablanca,KOTRA_SNS_2025
382200,MA,Contact,Medical Equipment,Casablanca,KOTRA_SNS_2025
382200,LY,PLUTOMEDICAL,Medical Equipment,Benghazi,KOTRA_SNS_2025
841330,DZ,cars rental,Automotive Parts,Tissemsilt,KOTRA_SNS_2025
382200,US,AzizRoubido,Medical Equipment,azizrobidi@gmail.com,KOTRA_SNS_2025
847989,IT,Libero professionista,Machinery & Heavy Equipment,casablanca,KOTRA_SNS_2025
391390,TN,Maknomira,beauty,Tunis,KOTRA_SNS_2025
853649,TN,Sidi Bouzid,"Home Appliances, Electrical & Electronic Components",Sidi Bouzid,KOTRA_SNS_2025
854140,JO,jya,"Plant, Power & Equipment",Amman,KOTRA_SNS_2025
847989,DZ,charef,Machinery & Heavy Equipment,Stif,KOTRA_SNS_2025
391400,OM,global Sourcing Network company LLC,Basic Material,Muscat,KOTRA_SNS_2025
841330,KW,Altawam general trading company,Automotive Parts,Kuwait City,KOTRA_SNS_2025
490600,OM,diamond crystal investment L L C,Service,Muscat,KOTRA_SNS_2025
851220,AE,Al Hadaf Al Akbeer Metal Contracting,Construction Equipment & Material,Dubai,KOTRA_SNS_2025
854140,US,Cortex,"Plant, Power & Equipment",algiers,KOTRA_SNS_2025
490600,AE,MUHAMMAD Irfan Al Binayat Scrap treading LLC,Service,Dubai,KOTRA_SNS_2025
853649,OM,Gulf frequency trading,"Home Appliances, Electrical & Electronic Components",Dubai,KOTRA_SNS_2025
847989,DZ,Import Export sarl top cobra Mekhelfi tools,Machinery & Heavy Equipment,El Eulma,KOTRA_SNS_2025
220210,AE,Noor Bussiness Group,"Food, Beverage & Agriculture",dubai,KOTRA_SNS_2025
220210,DZ,COSYFOP,"Food, Beverage & Agriculture",Ibadene Colla BBA,KOTRA_SNS_2025
391390,OM,Trans peninsula,beauty,Muscat,KOTRA_SNS_2025
220210,DZ,Azzedine invest,"Food, Beverage & Agriculture",Algrie,KOTRA_SNS_2025
851220,AE,Mechno forms,Construction Equipment & Material,Abu Dhabi,KOTRA_SNS_2025
853649,DZ,Dj-plast,"Home Appliances, Electrical & Electronic Components",Batna,KOTRA_SNS_2025
841330,KW,NBTC GROUP,Automotive Parts,Kuwait City,KOTRA_SNS_2025
731010,MA,Mega Polymere Du Sud,Marine Equipment,Casablanca,KOTRA_SNS_2025
853649,MA,Grants,"Home Appliances, Electrical & Electronic Components",Casablanca,KOTRA_SNS_2025
853649,DZ,Icon technology,"Home Appliances, Electrical & Electronic Components",Blida,KOTRA_SNS_2025
391390,MA,Empire du regard,beauty,Casablanca,KOTRA_SNS_2025
570321,MA,Paliwa,Furniture & Home Decor,Casablanca,KOTRA_SNS_2025
220210,US,yadra,"Food, Beverage & Agriculture",mgkg,KOTRA_SNS_2025
847989,DZ,manfactur industru machinicale,Machinery & Heavy Equipment,algerie,KOTRA_SNS_2025
854140,IQ,Majed mozan genral trading company,"Plant, Power & Equipment",Irbil,KOTRA_SNS_2025
847989,DZ,Eurl Sotra carton,Machinery & Heavy Equipment,Stif,KOTRA_SNS_2025
853649,IQ,chaloos company,"Home Appliances, Electrical & Electronic Components",Irbil,KOTRA_SNS_2025
851220,DZ,Footbaleur international,Construction Equipment & Material,Algiers,KOTRA_SNS_2025
391390,DZ,,beauty,Alger,KOTRA_SNS_2025
220210,DZ,NorthAfric Industries,"Food, Beverage & Agriculture",Skikda/Algerie,KOTRA_SNS_2025
851220,DZ,sarl agadir,Construction Equipment & Material,Tlemcen,KOTRA_SNS_2025
391390,KW,kuwait,beauty,kuwait,KOTRA_SNS_2025
490600,DZ,T-STAR,Service,Setif,KOTRA_SNS_2025
